start	end	tumor	normal
11800001	11810000	73	173
11810001	11820000	87	173
11820001	11830000	74	197
11830001	11840000	65	213
11840001	11850000	69	170
11850001	11860000	67	167
11860001	11870000	77	183
11870001	11880000	85	153
11880001	11890000	75	180
11890001	11900000	77	177
11900001	11910000	79	191
11910001	11920000	88	189
11920001	11930000	69	177
11930001	11940000	74	199
11940001	11950000	71	200
11950001	11960000	78	190
11960001	11970000	74	207
11970001	11980000	64	190
11980001	11990000	79	164
11990001	12000000	68	204
12000001	12010000	80	171
12010001	12020000	66	191
12020001	12030000	79	178
12030001	12040000	72	185
12040001	12050000	74	176
12050001	12060000	86	185
12060001	12070000	60	205
12070001	12080000	88	192
12080001	12090000	78	226
12090001	12100000	83	204
12100001	12110000	75	178
12110001	12120000	85	185
12120001	12130000	73	200
12130001	12140000	75	182
12140001	12150000	78	185
12150001	12160000	77	223
12160001	12170000	87	198
12170001	12180000	66	190
12180001	12190000	81	169
12190001	12200000	66	169
12200001	12210000	77	193
12210001	12220000	67	180
12220001	12230000	68	176
12230001	12240000	69	185
12240001	12250000	71	184
12250001	12260000	77	176
12260001	12270000	80	156
12270001	12280000	75	178
12280001	12290000	84	183
12290001	12300000	82	207
12300001	12310000	69	187
12310001	12320000	67	176
12320001	12330000	69	186
12330001	12340000	85	191
12340001	12350000	96	197
12350001	12360000	88	174
12360001	12370000	61	187
12370001	12380000	60	158
12380001	12390000	67	191
12390001	12400000	72	172
12400001	12410000	82	192
12410001	12420000	81	180
12420001	12430000	68	217
12430001	12440000	70	182
12440001	12450000	64	191
12450001	12460000	75	205
12460001	12470000	66	173
12470001	12480000	81	173
12480001	12490000	75	228
12490001	12500000	76	172
12500001	12510000	68	175
12510001	12520000	83	199
12520001	12530000	63	187
12530001	12540000	55	176
12540001	12550000	86	189
12550001	12560000	61	199
12560001	12570000	78	199
12570001	12580000	79	188
12580001	12590000	77	193
12590001	12600000	75	207
12600001	12610000	68	178
12610001	12620000	56	196
12620001	12630000	68	207
12630001	12640000	85	166
12640001	12650000	70	169
12650001	12660000	72	181
12660001	12670000	70	163
12670001	12680000	73	179
12680001	12690000	66	172
12690001	12700000	78	201
12700001	12710000	80	195
12710001	12720000	87	152
12720001	12730000	84	186
12730001	12740000	72	146
12740001	12750000	75	180
12750001	12760000	85	188
12760001	12770000	71	196
12770001	12780000	94	194
12780001	12790000	73	171
12790001	12800000	74	191
12800001	12810000	81	158
12810001	12820000	67	170
12820001	12830000	79	199
12830001	12840000	61	183
12840001	12850000	72	189
12850001	12860000	75	187
12860001	12870000	77	173
12870001	12880000	83	178
12880001	12890000	72	156
12890001	12900000	66	191
12900001	12910000	80	180
12910001	12920000	65	187
12920001	12930000	92	188
12930001	12940000	59	194
12940001	12950000	60	159
12950001	12960000	71	212
12960001	12970000	60	199
12970001	12980000	80	218
12980001	12990000	65	178
12990001	13000000	85	186
13000001	13010000	63	197
13010001	13020000	85	194
13020001	13030000	72	193
13030001	13040000	59	199
13040001	13050000	70	195
13050001	13060000	60	217
13060001	13070000	79	200
13070001	13080000	67	163
13080001	13090000	80	201
13090001	13100000	57	174
13100001	13110000	80	186
13110001	13120000	78	210
13120001	13130000	86	179
13130001	13140000	93	188
13140001	13150000	67	151
13150001	13160000	58	170
13160001	13170000	70	171
13170001	13180000	64	167
13180001	13190000	65	170
13190001	13200000	76	165
13200001	13210000	69	202
13210001	13220000	67	166
13220001	13230000	74	170
13230001	13240000	92	203
13240001	13250000	96	178
13250001	13260000	85	185
13260001	13270000	70	187
13270001	13280000	95	212
13280001	13290000	55	167
13290001	13300000	88	195
13300001	13310000	70	183
13310001	13320000	86	166
13320001	13330000	54	194
13330001	13340000	77	217
13340001	13350000	61	173
13350001	13360000	92	174
13360001	13370000	87	179
13370001	13380000	70	193
13380001	13390000	71	179
13390001	13400000	99	189
13400001	13410000	73	168
13410001	13420000	55	202
13420001	13430000	87	188
13430001	13440000	89	195
13440001	13450000	73	176
13450001	13460000	73	177
13460001	13470000	82	192
13470001	13480000	81	204
13480001	13490000	74	185
13490001	13500000	73	156
13500001	13510000	58	162
13510001	13520000	72	205
13520001	13530000	55	172
13530001	13540000	64	154
13540001	13550000	63	139
13550001	13560000	72	170
13560001	13570000	74	159
13570001	13580000	58	175
13580001	13590000	74	173
13590001	13600000	76	206
13600001	13610000	66	163
13610001	13620000	92	179
13620001	13630000	60	190
13630001	13640000	70	195
13640001	13650000	55	147
13650001	13660000	67	193
13660001	13670000	84	183
13670001	13680000	52	180
13680001	13690000	77	188
13690001	13700000	77	183
13700001	13710000	56	152
13710001	13720000	56	179
13720001	13730000	62	221
13730001	13740000	63	210
13740001	13750000	79	192
13750001	13760000	94	184
13760001	13770000	59	194
13770001	13780000	88	193
13780001	13790000	71	163
13790001	13800000	68	229
13800001	13810000	85	174
13810001	13820000	63	177
13820001	13830000	70	176
13830001	13840000	79	160
13840001	13850000	79	192
13850001	13860000	64	199
13860001	13870000	69	205
13870001	13880000	66	200
13880001	13890000	70	180
13890001	13900000	57	193
13900001	13910000	82	184
13910001	13920000	80	185
13920001	13930000	72	196
13930001	13940000	71	192
13940001	13950000	69	182
13950001	13960000	75	182
13960001	13970000	52	187
13970001	13980000	59	172
13980001	13990000	73	217
13990001	14000000	69	196
14000001	14010000	77	178
14010001	14020000	88	200
14020001	14030000	76	190
14030001	14040000	78	190
14040001	14050000	84	195
14050001	14060000	65	202
14060001	14070000	89	192
14070001	14080000	69	186
14080001	14090000	74	215
14090001	14100000	79	177
14100001	14110000	66	209
14110001	14120000	68	195
14120001	14130000	77	208
14130001	14140000	78	186
14140001	14150000	68	181
14150001	14160000	68	176
14160001	14170000	66	207
14170001	14180000	67	214
14180001	14190000	70	228
14190001	14200000	80	179
14200001	14210000	77	207
14210001	14220000	109	175
14220001	14230000	61	194
14230001	14240000	80	207
14240001	14250000	52	166
14250001	14260000	66	225
14260001	14270000	81	177
14270001	14280000	67	206
14280001	14290000	66	198
14290001	14300000	74	169
14300001	14310000	93	179
14310001	14320000	86	179
14320001	14330000	60	185
14330001	14340000	77	184
14340001	14350000	90	181
14350001	14360000	57	213
14360001	14370000	63	174
14370001	14380000	74	170
14380001	14390000	92	194
14390001	14400000	69	213
14400001	14410000	68	187
14410001	14420000	78	188
14420001	14430000	73	207
14430001	14440000	61	171
14440001	14450000	69	184
14450001	14460000	77	155
14460001	14470000	70	212
14470001	14480000	78	175
14480001	14490000	94	218
14490001	14500000	93	165
14500001	14510000	81	192
14510001	14520000	57	185
14520001	14530000	88	214
14530001	14540000	63	206
14540001	14550000	107	212
14550001	14560000	65	150
14560001	14570000	68	158
14570001	14580000	75	177
14580001	14590000	79	193
14590001	14600000	86	180
14600001	14610000	50	192
14610001	14620000	62	183
14620001	14630000	82	186
14630001	14640000	65	181
14640001	14650000	75	152
14650001	14660000	66	190
14660001	14670000	97	172
14670001	14680000	65	195
14680001	14690000	81	202
14690001	14700000	79	187
14700001	14710000	77	177
14710001	14720000	61	177
14720001	14730000	91	196
14730001	14740000	56	195
14740001	14750000	81	205
14750001	14760000	79	218
14760001	14770000	94	198
14770001	14780000	77	222
14780001	14790000	95	170
14790001	14800000	83	171
14800001	14810000	66	202
14810001	14820000	77	189
14820001	14830000	99	201
14830001	14840000	73	178
14840001	14850000	69	202
14850001	14860000	73	187
14860001	14870000	62	152
14870001	14880000	77	188
14880001	14890000	74	182
14890001	14900000	78	211
14900001	14910000	66	203
14910001	14920000	63	173
14920001	14930000	75	188
14930001	14940000	72	197
14940001	14950000	63	169
14950001	14960000	73	216
14960001	14970000	64	185
14970001	14980000	70	181
14980001	14990000	62	164
14990001	15000000	82	185
15000001	15010000	53	115
15010001	15020000	78	164
15020001	15030000	77	201
15030001	15040000	78	152
15040001	15050000	70	202
15050001	15060000	66	191
15060001	15070000	69	177
15070001	15080000	83	177
15080001	15090000	76	183
15090001	15100000	69	162
15100001	15110000	74	212
15110001	15120000	66	185
15120001	15130000	80	164
15130001	15140000	58	190
15140001	15150000	64	181
15150001	15160000	90	179
15160001	15170000	75	171
15170001	15180000	80	179
15180001	15190000	71	185
15190001	15200000	79	212
15200001	15210000	61	176
15210001	15220000	78	169
15220001	15230000	76	192
15230001	15240000	78	162
15240001	15250000	73	218
15250001	15260000	86	184
15260001	15270000	81	185
15270001	15280000	79	178
15280001	15290000	79	177
15290001	15300000	79	212
15300001	15310000	73	207
15310001	15320000	76	195
15320001	15330000	73	182
15330001	15340000	70	194
15340001	15350000	72	177
15350001	15360000	75	189
15360001	15370000	86	183
15370001	15380000	91	187
15380001	15390000	78	183
15390001	15400000	79	173
15400001	15410000	68	191
15410001	15420000	67	186
15420001	15430000	68	169
15430001	15440000	69	202
15440001	15450000	76	169
15450001	15460000	61	188
15460001	15470000	85	185
15470001	15480000	79	187
15480001	15490000	69	190
15490001	15500000	67	195
15500001	15510000	71	217
15510001	15520000	75	180
15520001	15530000	78	186
15530001	15540000	71	160
15540001	15550000	82	143
15550001	15560000	64	236
15560001	15570000	64	175
15570001	15580000	69	194
15580001	15590000	78	163
15590001	15600000	70	166
15600001	15610000	86	167
15610001	15620000	68	172
15620001	15630000	74	180
15630001	15640000	96	164
15640001	15650000	72	179
15650001	15660000	63	168
15660001	15670000	68	179
15670001	15680000	86	143
15680001	15690000	58	162
15690001	15700000	64	183
15700001	15710000	50	174
15710001	15720000	69	193
15720001	15730000	76	165
15730001	15740000	64	190
15740001	15750000	84	180
15750001	15760000	67	164
15760001	15770000	74	167
15770001	15780000	77	166
15780001	15790000	69	168
15790001	15800000	56	172
15800001	15810000	87	194
15810001	15820000	87	176
15820001	15830000	82	200
15830001	15840000	74	184
15840001	15850000	78	185
15850001	15860000	81	161
15860001	15870000	49	184
15870001	15880000	82	184
15880001	15890000	67	177
15890001	15900000	77	195
15900001	15910000	83	174
15910001	15920000	74	151
15920001	15930000	69	191
15930001	15940000	69	170
15940001	15950000	75	167
15950001	15960000	80	197
15960001	15970000	73	179
15970001	15980000	76	191
15980001	15990000	55	167
15990001	16000000	78	204
16000001	16010000	85	173
16010001	16020000	72	152
16020001	16030000	75	183
16030001	16040000	61	185
16040001	16050000	70	193
16050001	16060000	77	178
16060001	16070000	72	154
16070001	16080000	68	180
16080001	16090000	73	185
16090001	16100000	99	198
16100001	16110000	69	201
16110001	16120000	82	162
16120001	16130000	54	170
16130001	16140000	70	196
16140001	16150000	78	202
16150001	16160000	77	187
16160001	16170000	69	197
16170001	16180000	82	174
16180001	16190000	73	173
16190001	16200000	69	192
16200001	16210000	80	158
16210001	16220000	71	195
16220001	16230000	66	170
16230001	16240000	92	180
16240001	16250000	75	155
16250001	16260000	72	178
16260001	16270000	69	187
16270001	16280000	59	197
16280001	16290000	67	181
16290001	16300000	70	197
16300001	16310000	70	176
16310001	16320000	83	167
16320001	16330000	81	199
16330001	16340000	77	181
16340001	16350000	84	171
16350001	16360000	68	169
16360001	16370000	69	178
16370001	16380000	74	197
16380001	16390000	78	200
16390001	16400000	72	185
16400001	16410000	81	191
16410001	16420000	70	181
16420001	16430000	72	175
16430001	16440000	81	209
16440001	16450000	64	179
16450001	16460000	60	177
16460001	16470000	84	171
16470001	16480000	73	213
16480001	16490000	77	185
16490001	16500000	64	188
16500001	16510000	62	160
16510001	16520000	75	181
16520001	16530000	68	180
16530001	16540000	75	205
16540001	16550000	77	189
16550001	16560000	101	193
16560001	16570000	60	197
16570001	16580000	78	168
16580001	16590000	64	187
16590001	16600000	85	190
16600001	16610000	74	198
16610001	16620000	80	167
16620001	16630000	67	191
16630001	16640000	84	205
16640001	16650000	57	193
16650001	16660000	66	178
16660001	16670000	75	165
16670001	16680000	64	216
16680001	16690000	75	209
16690001	16700000	65	158
16700001	16710000	66	219
16710001	16720000	90	197
16720001	16730000	77	189
16730001	16740000	67	168
16740001	16750000	59	185
16750001	16760000	65	174
16760001	16770000	81	188
16770001	16780000	73	192
16780001	16790000	73	186
16790001	16800000	70	178
16800001	16810000	71	181
16810001	16820000	66	177
16820001	16830000	69	167
16830001	16840000	91	214
16840001	16850000	92	190
16850001	16860000	80	178
16860001	16870000	81	157
16870001	16880000	83	199
16880001	16890000	68	182
16890001	16900000	77	177
16900001	16910000	58	184
16910001	16920000	67	183
16920001	16930000	68	168
16930001	16940000	68	186
16940001	16950000	101	181
16950001	16960000	70	177
16960001	16970000	63	214
16970001	16980000	71	139
16980001	16990000	70	196
16990001	17000000	60	173
17000001	17010000	63	172
17010001	17020000	65	146
17020001	17030000	79	158
17030001	17040000	85	185
17040001	17050000	87	174
17050001	17060000	55	192
17060001	17070000	64	199
17070001	17080000	82	210
17080001	17090000	53	184
17090001	17100000	69	177
17100001	17110000	82	178
17110001	17120000	80	189
17120001	17130000	72	170
17130001	17140000	79	187
17140001	17150000	75	189
17150001	17160000	65	172
17160001	17170000	87	193
17170001	17180000	78	181
17180001	17190000	45	182
17190001	17200000	70	178
17200001	17210000	62	207
17210001	17220000	89	158
17220001	17230000	67	193
17230001	17240000	64	153
17240001	17250000	83	213
17250001	17260000	82	196
17260001	17270000	74	174
17270001	17280000	69	174
17280001	17290000	85	182
17290001	17300000	78	184
17300001	17310000	87	180
17310001	17320000	60	169
17320001	17330000	52	186
17330001	17340000	66	187
17340001	17350000	80	180
17350001	17360000	96	185
17360001	17370000	49	181
17370001	17380000	65	181
17380001	17390000	63	171
17390001	17400000	88	195
17400001	17410000	70	200
17410001	17420000	53	168
17420001	17430000	70	191
17430001	17440000	70	191
17440001	17450000	76	184
17450001	17460000	69	192
17460001	17470000	75	168
17470001	17480000	66	151
17480001	17490000	59	174
17490001	17500000	61	175
17500001	17510000	62	155
17510001	17520000	68	151
17520001	17530000	81	152
17530001	17540000	58	169
17540001	17550000	52	191
17550001	17560000	57	158
17560001	17570000	60	156
17570001	17580000	63	176
17580001	17590000	80	184
17590001	17600000	67	185
17600001	17610000	78	155
17610001	17620000	49	157
17620001	17630000	56	193
17630001	17640000	63	149
17640001	17650000	72	182
17650001	17660000	92	169
17660001	17670000	62	155
17670001	17680000	70	206
17680001	17690000	52	175
17690001	17700000	68	154
17700001	17710000	72	191
17710001	17720000	77	144
17720001	17730000	80	167
17730001	17740000	94	202
17740001	17750000	59	169
17750001	17760000	79	179
17760001	17770000	62	152
17770001	17780000	63	169
17780001	17790000	56	195
17790001	17800000	61	182
17800001	17810000	76	169
17810001	17820000	50	188
17820001	17830000	61	191
17830001	17840000	87	214
17840001	17850000	74	175
17850001	17860000	64	203
17860001	17870000	48	204
17870001	17880000	67	187
17880001	17890000	71	185
17890001	17900000	71	186
17900001	17910000	78	212
17910001	17920000	75	186
17920001	17930000	73	163
17930001	17940000	57	186
17940001	17950000	77	159
17950001	17960000	82	188
17960001	17970000	66	191
17970001	17980000	78	181
17980001	17990000	81	196
17990001	18000000	72	208
18000001	18010000	81	194
18010001	18020000	71	198
18020001	18030000	59	173
18030001	18040000	76	199
18040001	18050000	82	181
18050001	18060000	66	196
18060001	18070000	69	172
18070001	18080000	79	206
18080001	18090000	68	196
18090001	18100000	67	221
18100001	18110000	79	153
18110001	18120000	78	207
18120001	18130000	58	169
18130001	18140000	62	176
18140001	18150000	66	162
18150001	18160000	75	189
18160001	18170000	84	172
18170001	18180000	68	187
18180001	18190000	98	200
18190001	18200000	76	167
18200001	18210000	70	198
18210001	18220000	91	208
18220001	18230000	89	180
18230001	18240000	88	173
18240001	18250000	79	158
18250001	18260000	82	214
18260001	18270000	80	191
18270001	18280000	83	188
18280001	18290000	74	186
18290001	18300000	67	196
18300001	18310000	72	195
18310001	18320000	81	155
18320001	18330000	58	209
18330001	18340000	58	190
18340001	18350000	68	182
18350001	18360000	87	181
18360001	18370000	70	186
18370001	18380000	86	172
18380001	18390000	68	208
18390001	18400000	58	193
18400001	18410000	69	173
18410001	18420000	63	192
18420001	18430000	67	182
18430001	18440000	72	180
18440001	18450000	84	198
18450001	18460000	97	197
18460001	18470000	86	192
18470001	18480000	54	192
18480001	18490000	78	158
18490001	18500000	97	199
18500001	18510000	73	227
18510001	18520000	58	176
18520001	18530000	63	181
18530001	18540000	59	177
18540001	18550000	74	187
18550001	18560000	77	192
18560001	18570000	74	171
18570001	18580000	69	157
18580001	18590000	71	196
18590001	18600000	64	197
18600001	18610000	90	206
18610001	18620000	60	175
18620001	18630000	81	197
18630001	18640000	67	214
18640001	18650000	78	189
18650001	18660000	61	189
18660001	18670000	77	181
18670001	18680000	61	215
18680001	18690000	72	172
18690001	18700000	53	186
18700001	18710000	69	174
18710001	18720000	79	179
18720001	18730000	76	177
18730001	18740000	71	186
18740001	18750000	72	175
18750001	18760000	80	202
18760001	18770000	66	202
18770001	18780000	84	206
18780001	18790000	66	173
18790001	18800000	68	184
18800001	18810000	72	178
18810001	18820000	85	181
18820001	18830000	60	185
18830001	18840000	77	211
18840001	18850000	55	204
18850001	18860000	85	173
18860001	18870000	64	192
18870001	18880000	73	195
18880001	18890000	77	174
